Kerman,KER,30.274444,56.951111
Birjand,XBJ,32.898056,59.266111
Airlie Beach,WSY,-20.276,148.755
Ramsar,RZR,36.909908,50.679589
Rafaela,RAF,-31.282072,-61.501594
Shiraz,SYZ,29.539242,52.589786
Sabadell,QSA,41.5209,2.10508
Tabriz,TBZ,38.133889,46.235
Yazd,AZD,31.904908,54.276503
Chah Bahar,ZBR,25.44335,60.382114
Zahedan,ZAH,29.475686,60.906189
Amman,AMM,31.722556,35.993214
Amman,ADJ,31.972703,35.991569
Aqaba,AQJ,29.611619,35.018067
Mafraq,OMF,32.356353,36.259181
Kuwait,KWI,29.226567,47.968928
Beirut,BEY,33.820931,35.488389
Abu Dhabi,AUH,24.432972,54.651138
Abu Dhabi,AZI,24.428333,54.458084
Myvatn,MVA,65.6558,-16.9181
Dubai,DXB,25.252778,55.364444
Fujeirah,FJR,25.112225,56.323964
Ras Al Khaimah,RKT,25.613483,55.938817
Sharjah,SHJ,25.328575,55.51715
Khasab,KHS,26.170986,56.240569
Masirah,MSH,20.675434,58.890467
Muscat,MCT,23.593278,58.284444
Salalah,SLL,17.038719,54.091297
Thumrait,TTH,17.666,54.024612
Lyon,XYD,46,5
Faisalabad,LYP,31.365014,72.994842
Gwadar,GWD,25.233308,62.329494
Gilgit,GIL,35.918786,74.333644
Karachi,KHI,24.906547,67.160797
Lahore,LHE,31.521564,74.403594
Muzaffarabad,MFG,34.339022,73.508639
Moenjodaro,MJD,27.335156,68.143053
Multan,MUX,30.203222,71.419111
Nawabshah,WNS,26.219442,68.390053
Panjgur,PJG,26.954547,64.132517
Pasni,PSI,25.290487,63.345083
Peshawar,PEW,33.993911,71.514581
Quetta,UET,30.251369,66.937764
Rahim Yar Khan,RYK,28.3839,70.279572
Islamabad,ISB,33.616653,73.099233
Rawala Kot,RAZ,33.849658,73.798147
Point Roberts,1RL,48.9797222,-123.0788889
Sukkur,SKZ,27.721989,68.791683
Saidu Sharif,SDT,34.813556,72.352814
Sui,SUL,28.645142,69.176917
Talhar,BDN,24.841519,68.838408
Zhob,PZH,31.358381,69.463606
Basrah,BSR,30.549069,47.662142
Aleppo,ALP,36.180675,37.224358
Damascus,DAM,33.410636,36.514267
Deire Zor,DEZ,35.285374,40.175961
Latakia,LTK,35.401094,35.948681
Palmyra,PMS,34.557361,38.316889
Doha,DOH,25.261125,51.565056
Canton Island,CIS,-2.768122,-171.710394
Rota,ROP,14.174308,145.242536
Saipan,SPN,15.119003,145.729356
Andersen,UAM,13.583953,144.930025
Agana,GUM,13.48345,144.795983
West Tinian,TIQ,14.999203,145.61935
Scone,NSO,-32.0372,150.832
Majuro,MAJ,7.064758,171.272022
Kwajalein,KWA,8.720122,167.731661
Kiritimati,CXI,1.986161,-157.349778
Midway,MDY,28.201725,-177.380636
Chuuk,TKK,7.461869,151.843006
Pohnpei,PNI,6.9851,158.208989
Babelthuap,ROR,7.367303,134.544278
Kosrae,KSA,5.356975,162.958386
Yap,YAP,9.498911,138.082497
Kinmen,KNH,24.427892,118.359197
Pingtung,PIF,22.672367,120.461728
Fengnin,TTT,22.754986,121.101681
Green Island,GNI,22.673853,121.466481
Kaohsiung,KHH,22.577094,120.350006
Chiayi,CYI,23.461779,120.39283
Lanyu,KYD,22.028842,121.533642
Taichung,RMQ,24.264668,120.62058
Cessnock,CES,-32.7875,151.342
Tainan,TNN,22.950361,120.205778
Makung,MZG,23.568669,119.628311
Taipei,TSA,25.069722,121.5525
Taipei,TPE,25.077731,121.232822
Wang An,WOT,23.370833,119.494444
Hualien,HUN,24.023725,121.616906
Tokyo,NRT,35.764722,140.386389
Matsumoto,MMJ,36.166758,137.922669
Ibaraki,IBR,36.181083,140.415444
Iwojima,IWO,24.784,141.322722
Nanki-shirahama,SHM,33.662222,135.364444
Obihiro,OBO,42.733333,143.217222
Sapporo,CTS,42.7752,141.692283
Hakodate,HKD,41.77,140.821944
Chitose,SPK,42.794475,141.666447
Memanbetsu,MMB,43.880606,144.164053
Nakashibetsu,SHB,43.5775,144.96
Wakkanai,WKJ,45.404167,141.800833
Iki,IKI,33.749027,129.785417
Yamaguchi,UBJ,33.93,131.278611
Tsushima,TSJ,34.284889,129.33055
Monbetsu,MBE,44.303914,143.404028
Asahikawa,AKJ,43.670833,142.4475
Okushiri,OIR,42.071667,139.432911
Rishiri Island,RIS,45.242006,141.186431
Yakushima,KUM,30.385569,130.659017
Fukue,FUJ,32.666269,128.832808
Fukuoka,FUK,33.585942,130.450686
Tanegashima,TNE,30.605067,130.991231
Kagoshima,KOJ,31.803397,130.719408
Miyazaki,KMI,31.877222,131.448611
Oita,OIT,33.479444,131.737222
Kitakyushu,KKJ,33.845942,131.034689
Kumamoto,KMJ,32.837319,130.85505
Nagasaki,NGS,32.916944,129.913611
Amami,ASJ,28.430633,129.712542
Tokunoshima,TKN,27.836381,128.881253
Kanazawa,KMQ,36.394611,136.406544
Oki Island,OKI,36.181125,133.324844
Toyama,TOY,36.648333,137.1875
Hiroshima,HIJ,34.436111,132.919444
Okayama,OKJ,34.756944,133.855278
Izumo,IZO,35.413611,132.89
Miho,YGJ,35.492222,133.236389
Kochi,KCZ,33.546111,133.669444
Matsuyama,MYJ,33.827222,132.699722
Osaka,ITM,34.785528,135.438222
Tottori,TTJ,35.530069,134.166553
Tokushima,TKS,34.132808,134.606639
Takamatsu,TAK,34.214167,134.015556
Aomori,AOJ,40.734722,140.690833
Yamagata,GAJ,38.411894,140.371331
Hanamaki,HNA,39.428611,141.135278
Akita,AXT,39.615556,140.218611
Misawa,MSJ,40.703222,141.368364
Sendai,SDJ,38.139722,140.916944
Sazena,LKS,50.1929,14.1532
Hachijojima,HAC,33.115,139.785833
Oshima,OIM,34.782033,139.360306
Tokyo,HND,35.552258,139.779694
Yokota,OKO,35.748492,139.348483
Kwangju,KWJ,35.126389,126.808889
Yeosu,RSU,34.842328,127.61685
Sokch'o,SHO,38.142614,128.598556
Kangnung,KAG,37.753561,128.943625
Macomb,MQB,40.5200833,-90.6523889
Cheju,CJU,33.511306,126.493028
Busan,PUS,35.179528,128.938222
Ulsan,USN,35.593494,129.351722
Seoul East,SSN,37.445833,127.113889
Osan,OSN,37.090617,127.029594
Seoul,GMP,37.558311,126.790586
Pohang,KPO,35.987858,129.420486
Taegu,TAE,35.894108,128.658856
Yechon,YEC,36.631933,128.35485
Okinawa,OKA,26.195814,127.645869
Kadena,DNA,26.355612,127.767633
Ishigaki,ISG,24.344525,124.186983
Kumejima,UEO,26.363506,126.713806
Minami Daito,MMD,25.846533,131.263494
Miyako,MMY,24.782833,125.295111
Kitadaito,KTD,25.944722,131.326944
Shimojishima,SHI,24.826667,125.144722
Yoron,RNJ,27.043964,128.401517
Yonaguni Jima,OGN,24.466944,122.977778
Manila,MNL,14.508647,121.019581
Mary,MYP,37.6194,61.8967
Cotabato,CBO,7.165242,124.209619
Ladag,CGY,8.415619,124.611219
Pagadian,PAG,7.827197,123.458294
Zamboanga,ZAM,6.922419,122.059633
Baguio,BAG,16.375103,120.619636
Tacloban,TAC,11.227628,125.027758
Bacolod,BCD,10.642511,122.929617
Oslo,GEN,60.1939,11.1004
Dumaguete,DGT,9.333714,123.300472
Iloilo,ILO,10.713044,122.545297
Kalibo,KLO,11.679431,122.376294
Wausau,AUW,44.9262845,-89.6270018
Puerto Princesa,PPS,9.742119,118.758731
San Jose,SJI,10.766044,121.933439
Concordia,COC,-31.296944,-57.996631
Gualeguaychu,GHU,-33.010278,-58.613056
Parana,PRA,-31.794778,-60.480361
Rosario,ROS,-32.903611,-60.785
Santa Fe,SFN,-31.711666,-60.811668
Buenos Aires,AEP,-34.559175,-58.415606
Cordoba,COR,-31.323619,-64.207953
La Plata,LPG,-34.972222,-57.894694
Mendoza,MDZ,-32.831717,-68.792856
Malargue,LGS,-35.493597,-69.574267
San Rafael,AFA,-34.588314,-68.403854
Catamarca,CTC,-28.593214,-65.750925
Santiago Del Estero,SDE,-27.765617,-64.310122
La Rioja,IRJ,-29.381636,-66.795839
Tucuman,TUC,-26.840861,-65.104944
San Julian,UAQ,-31.571472,-68.418194
Rio Cuarto,RCU,-33.085128,-64.261314
Villa Dolores,VDR,-31.945183,-65.146283
San Luis,LUQ,-33.273192,-66.356422
Corrientes,CNQ,-27.445503,-58.761864
Resistencia,RES,-27.449986,-59.056125
Formosa,FMA,-26.212722,-58.228111
Iguazu Falls,IGR,-25.737281,-54.473444
Paso De Los Libres,AOL,-29.689425,-57.152078
Posadas,PSS,-27.385839,-55.970728
Salta,SLA,-24.855978,-65.486169
Jujuy,JUJ,-24.392778,-65.097778
Oran,ORA,-23.152779,-64.32917
Portage,C47,43.5603136,-89.4828607
El Bolson,EHL,-41.943189,-71.532289
Comodoro Rivadavia,CRD,-45.785347,-67.465508
Esquel,EQS,-42.90795,-71.139472
Trelew,REL,-43.2105,-65.270319
Viedma,VDM,-40.869222,-63.000389
Puerto Madryn,PMY,-42.759161,-65.102725
Puerto Deseado,PUD,-47.735292,-65.904097
Rio Grande,RGA,-53.777667,-67.749389
Rio Gallegos,RGL,-51.608875,-69.312636
Ushuaia,USH,-54.843278,-68.29575
San Julian,ULA,-49.306775,-67.802589
Perito Moreno,PMQ,-46.537911,-70.978689
Santa Cruz,RZA,-50.01655,-68.579197
Bahia Blanca,BHI,-38.724967,-62.169317
Ironwood,IWD,46.5274747,-90.1313967
Mar Del Plata,MDQ,-37.934167,-57.573333
Neuquen,NQN,-38.949,-68.155711
Mackinac Island,MCD,45.8649344,-84.637344
Santa Rosa,RSA,-36.588322,-64.275694
San Carlos De Bariloche,BRC,-41.151172,-71.157542
Tandil,TDL,-37.237392,-59.227922
Villa Gesell,VLG,-37.235408,-57.029239
San Martin Des Andes,CPC,-40.075383,-71.137294
Conceicao Do Araguaia,CDJ,-8.348347,-49.301528
Araracuara,AQA,-21.812,-48.133028
Aracaju,AJU,-10.984,-37.070333
Alta Floresta,AFL,-9.866092,-56.106206
Aracatuba,ARU,-21.141342,-50.424722
Belem,BEL,-1.37925,-48.476292
Bage,BGX,-31.390528,-54.112244
Belo Horizonte,PLU,-19.851181,-43.950628
Curitiba,BFH,-25.405078,-49.232036
Brasilia,BSB,-15.8711,-47.918625
Bauru,BAU,-22.345042,-49.0538
Boa Vista,BVB,2.846311,-60.690069
Cascavel,CAC,-25.000339,-53.500764
Belo Horizonte,CNF,-19.63375,-43.968856
Campo Grande,CGR,-20.468667,-54.6725
Chapeco,XAP,-27.134219,-52.656553
Carolina,CLN,-7.320444,-47.458667
Criciuma,CCM,-28.725817,-49.424739
Campos,CAW,-21.698333,-41.301669
Corumba,CMG,-19.011931,-57.673053
Curitiba,CWB,-25.528475,-49.175775
Caravelas,CRQ,-17.652283,-39.253069
Caxias Do Sul,CXJ,-29.197064,-51.187536
Cuiaba,CGB,-15.652931,-56.116719
Cruzeiro do Sul,CZS,-7.599906,-72.769489
President Prudente,PPB,-22.175056,-51.424639
Manaus,MAO,-3.038611,-60.049721
Foz Do Iguacu,IGU,-25.59615,-54.487206
Florianopolis,FLN,-27.670489,-48.547181
Fernando Do Noronha,FEN,-3.854928,-32.423336
Fortaleza,FOR,-3.776283,-38.532556
Rio De Janeiro,GIG,-22.808903,-43.243647
Goiania,GYN,-16.632033,-49.220686
Sao Paulo,GRU,-23.432075,-46.469511
Altamira,ATM,-3.253906,-52.253978
Ilheus,IOS,-14.815964,-39.033197
Ipatinga,IPN,-19.470722,-42.487583
Imperatriz,IMP,-5.531292,-47.46005
Juiz De Fora,JDF,-21.7915,-43.386778
Joao Pessoa,JPA,-7.148381,-34.950681
Joinville,JOI,-26.224453,-48.797364
Campina Grande,CPV,-7.269917,-35.896364
Campinas,VCP,-23.0075,-47.134444
Lins,LIP,-21.664039,-49.730519
Londrina,LDB,-23.333625,-51.130072
Bom Jesus Da Lapa,LAZ,-13.262086,-43.408114
Maraba,MAB,-5.368589,-49.138025
Maringa,MGF,-23.476392,-52.016406
Montes Claros,MOC,-16.706925,-43.8189
Grand Marais,GRM,47.8383333,-90.3829444
Maceio,MCZ,-9.510808,-35.791678
Macapa,MCP,0.050664,-51.072178
Manicore,MNX,-5.811381,-61.278319
Navegantes,NVT,-26.879999,-48.65139
Santo Angelo,GEL,-28.281683,-54.169139
Natal,NAT,-5.911417,-35.247717
Porto Alegre,POA,-29.994428,-51.171428
Pocos De Caldas,POO,-21.843014,-46.567917
Passo Fundo,PFB,-28.243989,-52.326558
Pelotas,PET,-31.718353,-52.327689
Petrolina,PNZ,-9.362411,-40.569097
Porto Nacional,PNB,-10.719417,-48.399736
Ponta Pora,PMG,-22.549639,-55.702614
Porto Velho,PVH,-8.709294,-63.902281
Valparaiso,NPZ,41.4539722,-87.0070833
Rio Branco,RBR,-9.583,-67.4836
Recife,REC,-8.126794,-34.923039
Rio Grande,RIG,-32.082617,-52.166542
Rio De Janeiro,SDU,-22.910461,-43.163133
Ribeirao Preto,RAO,-21.134167,-47.774189
Rio De Janeiro,STU,-22.93235,-43.719092
Sao Jose Dos Campos,SJK,-23.228172,-45.862739
Sao Luis,SLZ,-2.585361,-44.234139
Sao Paulo,CGH,-23.626692,-46.655375
Sao Jose Do Rio Preto,SJP,-20.816567,-49.406511
Santos,SSZ,-23.925206,-46.2875
Salvador,SSA,-12.910994,-38.331044
Oriximina,TMT,-1.4896,-56.396803
Teresina,THE,-5.059942,-42.823478
Tefe,TFF,-3.382944,-64.724056
Tabatinga,TBT,-4.255669,-69.935828
Tucurui,TUR,-3.786008,-49.720267
Paulo Alfonso,PAV,-9.400878,-38.250575
Uruguaiana,URG,-29.782178,-57.038189
Uberlandia,UDI,-18.882844,-48.225594
Uberaba,UBA,-19.765,-47.964778
Varginha,VAG,-21.590067,-45.473342
Vilhena,BVH,-12.694375,-60.098269
Vitoria,VIX,-20.258056,-40.286389
Piracununga,QPS,-21.984561,-47.334764
Arica,ARI,-18.348531,-70.338742
Balmaceda,BBA,-45.916058,-71.689475
Chile Chico,CCH,-46.583341,-71.687405
Calama,CJC,-22.498175,-68.903575
Punta Arenas,PUQ,-53.002642,-70.854586
Coyhaique,GXQ,-45.594211,-72.106133
Iquique,IQQ,-20.535222,-70.181275
Santiago,SCL,-33.392975,-70.785803
Antofagasta,ANF,-23.444478,-70.4451
Los Angeles,LSQ,-37.401731,-72.425444
Concepcion,CCP,-36.77265,-73.063106
Easter Island,IPC,-27.164792,-109.421831
Osorno,ZOS,-40.611208,-73.061042
La Serena,LSC,-29.916233,-71.199522
Temuco,ZCO,-38.766819,-72.637097
Puerto Montt,PMC,-41.438886,-73.093953
Chaiten,WCH,-42.932808,-72.699114
Valdivia,ZAL,-39.649956,-73.086111
Ambato,ATF,-1.212067,-78.574636
Coca,OCC,-0.462886,-76.986842
Cuenca,CUE,-2.889467,-78.984397
Galapagos,GPS,-0.453758,-90.265914
Guayaquil,GYE,-2.157419,-79.883558
Macas,XMS,-2.299167,-78.12075
Machala,MCH,-3.268903,-79.961572
Manta,MEC,-0.946078,-80.678808
Portoviejo,PVO,-1.041647,-80.472206
Quito,UIO,-0.141144,-78.488214
Salinas,SNC,-2.204994,-80.988878
Tarapoa,TPC,-0.122956,-76.33775
Tulcan,TUA,0.809506,-77.708056
Asuncion,ASU,-25.23985,-57.519133
Armenia,AXM,4.452775,-75.766447
Puerto Asis,PUU,0.505228,-76.500836
Bucaramanga,BGA,7.1265,-73.184778
Bogota,BOG,4.701594,-74.146947
Barranquilla,BAQ,10.889589,-74.780819
Bahia Solano,BSC,6.202917,-77.394675
Buenaventura,BUN,3.819628,-76.989767
Cucuta,CUC,7.927567,-72.511547
Cartagena,CTG,10.442381,-75.512961
Cali,CLO,3.543222,-76.381583
Tumaco,TCO,1.814417,-78.749228
Corozal,CZU,9.332742,-75.285594
Barrancabermeja,EJA,7.024331,-73.8068
Florencia,FLA,1.589189,-75.564372
McCarthy,MXY,61.4370608,-142.90307372
Guapi,GPI,2.570133,-77.8986
Ibague,IBE,4.421608,-75.1333
Ipiales,IPI,0.861925,-77.671764
Leticia,LET,-4.193549,-69.943163
Medellin,EOH,6.219958,-75.590519
Magangue,MGN,9.284739,-74.846092
Monteria,MTR,8.823744,-75.825831
Mitu,MVP,1.253664,-70.233878
Manizales,MZL,5.029597,-75.464708
Neiva,NVA,2.95015,-75.294
Ocana,OCV,8.315061,-73.358331
Otu,OTU,7.010369,-74.715497
Puerto Carreno,PCR,6.184717,-67.493164
Pereira,PEI,4.812675,-75.739519
Popayan,PPN,2.4544,-76.609319
Pasto,PSO,1.396247,-77.291478
Providencia,PVA,13.356944,-81.35833
Rio Negro,MDE,6.164536,-75.423119
Rio Hacha,RCH,11.526222,-72.925958
San Jose Del Guaviare,SJE,2.579694,-72.639358
Santa Marta,SMR,11.11965,-74.230647
San Andres Island,ADZ,12.583594,-81.711192
San Vincente De Caguan,SVI,2.152175,-74.76635
Tame,TME,6.451081,-71.760261
Arauca,AUC,7.068881,-70.736925
Quibdo,UIB,5.690758,-76.641181
Tulua,ULQ,4.088358,-76.235133
Valledupar,VUP,10.435042,-73.249506
Villavicencio,VVC,4.167875,-73.613761
Bermejo,BJO,-22.773336,-64.312881
Cochabamba,CBB,-17.421058,-66.177114
Cobija,CIJ,-11.040436,-68.782972
La Paz,LPB,-16.513339,-68.192256
Potosi,POI,-19.543069,-65.723706
Puerto Suarez,PSZ,-18.975281,-57.820586
Sucre,SRE,-19.007083,-65.288747
Tarija,TJA,-21.555736,-64.701325
Trinidad,TDD,-14.818739,-64.918019
Santa Cruz,VVI,-17.644756,-63.135364
Yacuiba,BYC,-21.960925,-63.651669
Zandery,PBM,5.452831,-55.187783
Cayenne,CAY,4.819808,-52.360447
Seward,SWD,60.1269383,-149.4188122
Pucallpa,PCL,-8.377939,-74.574297
Chimbote,CHM,-9.149614,-78.52385
Chiclayo,CIX,-6.787475,-79.828097
Ayacucho,AYP,-13.154819,-74.204417
Andahuaylas,ANS,-13.706408,-73.350378
Anta,ATA,-9.347444,-77.598392
Lima,LIM,-12.021889,-77.114319
Juanjui,JJI,-7.1691,-76.728561
Juliaca,JUL,-15.467103,-70.158169
Michigan City,MGC,41.7033,-86.8211
Tumbes,TBP,-3.552528,-80.381356
Yurimaguas,YMS,-5.893772,-76.118211
Chachapoyas,CHH,-6.201806,-77.856064
Iquitos,IQT,-3.784739,-73.308806
Arequipa,AQP,-16.341072,-71.583083
Trujillo,TRU,-8.081411,-79.108761
Pisco,PIO,-13.744864,-76.220284
Tarapoto,TPP,-6.508742,-76.373247
Tacna,TCQ,-18.053333,-70.275833
Puerto Maldonado,PEM,-12.613611,-69.228611
Piura,PIU,-5.20575,-80.616444
Talara,TYL,-4.576639,-81.254139
Cuzco,CUZ,-13.535722,-71.938781
Montevideo,MVD,-34.838417,-56.030806
Salto,STY,-31.438481,-57.985294
Acarigua,AGV,9.553422,-69.237536
Anaco,AAO,9.430225,-64.470725
Barcelona,BLA,10.107139,-64.689161
Barinas,BNS,8.619575,-70.220825
Barquisimeto,BRM,10.042747,-69.358619
Ciudad Bolivar,CBL,8.121898,-63.537353
Canaima,CAJ,6.231989,-62.854433
Carupano,CUP,10.660014,-63.261681
Coro,CZE,11.414867,-69.681656
Cumana,CUM,10.450333,-64.130472
Guiria,GUI,10.574078,-62.312667
Guanare,GUQ,9.026944,-69.75515
Paraguana,LSP,11.780775,-70.151497
La Fria,LFR,8.239167,-72.271028
Maracaibo,MAR,10.558208,-71.727856
Merida,MRD,8.582294,-71.161186
Porlamar,PMV,10.912926,-63.967581
Caracas,CCS,10.603117,-66.990583
Maturin,MUN,9.749067,-63.1534
Puerto Ayacucho,PYH,5.619992,-67.606103
Puerto Cabello,PBL,10.4805,-68.073025
Guayana,PZO,8.288528,-62.760361
San Antonio,SVZ,7.840831,-72.439742
Santo Domingo,STD,7.565111,-72.035125
San Felipe,SFH,10.278728,-68.755211
San Fernando De Apure,SFD,7.883317,-67.444025
San Tome,SOM,8.945147,-64.151083
Santa Barbara,STB,8.974425,-71.943014
Tucupita,TUV,9.088994,-62.094175
Valencia,VLN,10.149733,-67.9284
Valera,VLV,9.340797,-70.584089
Valle De La Pascua,VDP,9.222028,-65.993583
Lethem,LTM,3.372761,-59.789439
Antigua,ANU,17.136749,-61.792667
Bridgetown,BGI,13.074603,-59.492456
Canefield,DCF,15.336719,-61.392211
Dominica,DOM,15.547028,-61.3
Fort-de-france,FDF,14.591033,-61.003175
St. Martin,SFG,18.099914,-63.047197
Pointe-a-pitre,PTP,16.265306,-61.531806
Point Salines,GND,12.004247,-61.786192
St. Thomas,STT,18.337306,-64.973361
St. Croix Island,STX,17.701889,-64.798556
Aguadilla,BQN,18.494861,-67.129444
Fajardo,FAJ,18.308889,-65.661861
San Juan,SIG,18.456828,-66.098139
Mayaguez,MAZ,18.255694,-67.148472
Ponce,PSE,18.008306,-66.563028
San Juan,SJU,18.439417,-66.001833
Basse Terre,SKB,17.311194,-62.718667
Castries,SLU,14.020228,-60.992936
Hewandorra,UVF,13.733194,-60.952597
Oranjestad,AUA,12.501389,-70.015221
Kralendijk,BON,12.131044,-68.268511
Willemstad,CUR,12.188853,-68.959803
Oranjestad,EUX,17.496492,-62.979439
Philipsburg,SXM,18.040953,-63.1089
The Valley,AXA,18.204834,-63.055084
Scarborough,TAB,11.149658,-60.832194
Port-of-spain,POS,10.595369,-61.337242
Tortola,EIS,18.444834,-64.542975
Allakaket,AET,66.5519,-152.6222
Canouan Island,CIW,12.699042,-61.342431
Mustique,MQS,12.887947,-61.180161
Kingstown,SVD,13.144306,-61.210861
Alma-ata,ALA,43.352072,77.040508
Tselinograd,TSE,51.022222,71.466944
Dzhambul,DMB,42.853611,71.303611
Bishkek,FRU,43.061306,74.477556
Osh,OSS,40.608989,72.793269
Chimkent,CIT,42.364167,69.478889
Yakutat,YAK,59.3012,-139.3937
Uralsk,URA,51.150833,51.543056
Pavlodar,PWQ,52.195,77.073889
Semiplatinsk,PLX,50.3513,80.2344
Aktyubinsk,AKX,50.245833,57.206667
Baku,GYD,40.4675,50.046667
Yakutsk,YKS,62.09325,129.770672
Mirnyj,MJZ,62.534689,114.038928
Blagoveschensk,BQS,50.425394,127.412478
Khabarovsk,KHV,48.528044,135.188361
Marquette,MQT,46.353611,-87.395278
Provideniya Bay,PVS,64.378139,-173.243306
Magadan,GDX,59.910989,150.720439
Pevek,PWE,69.783283,170.597006
Petropavlovsk,PKC,53.167889,158.453669
Yuzhno-sakhalinsk,UUS,46.888672,142.717531
Vladivostok,VVO,43.398953,132.148017
Chita,HTA,52.026317,113.305556
Bratsk,BTK,56.370556,101.698331
Irkutsk,IKT,52.268028,104.388975
Ulan-ude,UUD,51.807764,107.437644
Kiev,KBP,50.345,30.894722
Donetsk,DOK,48.073611,37.739722
Dnepropetrovsk,DNK,48.357222,35.100556
Simferopol,SIP,45.052222,33.975139
Kiev,IEV,50.401694,30.449697
Lvov,LWO,49.8125,23.956111
Iron Mountain,IMT,45.8183611,-88.1145556
Odessa,ODS,46.426767,30.676464
St. Petersburg,LED,59.800292,30.262503
Murmansk,MMK,68.781672,32.750822
Gomel,GME,52.527022,31.016692
Vitebsk,VTB,55.1265,30.349639
Kaliningrad,KGD,54.89005,20.592633
Minsk,MHP,53.864472,27.539683
Minsk 2,MSQ,53.882469,28.030731
Abakan,ABA,53.74,91.385
Barnaul,BAX,53.363775,83.538533
Kemorovo,KEJ,55.270094,86.107208
Omsk,OMS,54.967042,73.310514
Krasnodar,KRR,45.034689,39.170539
Makhachkala,MCX,42.816822,47.652294
Mineralnye Vody,MRV,44.225072,43.081889
Stavropol,STW,45.109165,42.112778
Rostov,ROV,47.258208,39.818089
Sochi,AER,43.449928,39.956589
Astrakhan,ASF,46.283333,48.006278
Volgograd,VOG,48.782528,44.345544
Chelyabinsk,CEK,55.305836,61.503333
Magnetiogorsk,MQF,53.393131,58.755661
Claris,GBZ,-36.1429,175.2819
Nizhnevartovsk,NJC,60.949272,76.483617
Perm,PEE,57.914517,56.021214
Surgut,SGC,61.343694,73.401842
Yekaterinburg,SVX,56.743108,60.802728
Ashkhabad,ASB,37.986814,58.360967
Krasnovodsk,KRW,40.063333,53.007222
Dushanbe,DYU,38.543333,68.825
Bukhara,BHK,39.775,64.483333
Samarkand,SKD,39.700547,66.983829
Doha,IUD,25.1174,51.3228
Tashkent,TAS,41.257861,69.281186
Bryansk,BZK,53.214194,34.176447
Moscow,SVO,55.972642,37.414589
Tver,KLD,56.824736,35.757678
Voronezh,VOZ,51.814211,39.229589
Moscow,VKO,55.591531,37.261486
Syktyvkar,SCW,61.64705,50.84505
Kazan,KZN,55.606186,49.278728
Orenburg,REN,51.795786,55.456744
Ufa,UFA,54.557511,55.874417
Samara,KBY,53.504858,50.164336
Ahmedabad,AMD,23.077242,72.63465
Akola,AKD,20.699006,77.058628
Aurangabad,IXU,19.862728,75.398114
Mumbai,BOM,19.088686,72.867919
Bilaspur,PAB,21.9884,82.110983
Bhuj,BHJ,23.287828,69.670147
Belgaum,IXG,15.859286,74.618292
Baroda,BDQ,22.336164,73.226289
Bhopal,BHO,23.287467,77.337375
Bhaunagar,BHU,21.752206,72.185181
Daman,NMB,20.434364,72.843206
Goa,GOI,15.380833,73.831422
Indore,IDR,22.721786,75.801086
Jabalpur,JLR,23.177817,80.052047
Jamnagar,JGA,22.465522,70.012556
Kandla,IXY,23.112719,70.100289
Khajuraho,HJR,24.817197,79.918597
Kolhapur,KLH,16.664658,74.289353
Keshod,IXK,21.317069,70.270403
Nagpur,NAG,21.092192,79.047183
Nasik Road,ISK,19.963739,73.807644
Pune,PNQ,18.582111,73.919697
Porbandar,PBD,21.648675,69.657219
Rajkot,RAJ,22.309183,70.779525
Raipur,RPR,21.180406,81.738753
Sholapur,SSE,17.627958,75.934842
Surat,STV,21.114061,72.741792
Udaipur,UDR,24.617697,73.8961
Colombo,CMB,7.180756,79.884117
Colombo,RML,6.821994,79.886208
Galoya,GOY,7.337081,81.625881
Jaffna,JAF,9.792331,80.070089
Trinciomalee,TRR,8.538514,81.181853
Kirkuk,KIK,35.17,44.3483
Phnom-penh,PNH,11.546556,104.844139
Siem-reap,REP,13.410666,103.81284
Agartala,IXA,23.886978,91.24045
Aizwal,AJL,23.746603,92.802767
Baghdogra,IXB,26.681206,88.328567
Bhubaneswar,BBI,20.244364,85.817781
Kolkata,CCU,22.654739,88.446722
Cooch-behar,COH,26.330508,89.467203
Dhanbad,DBD,23.834044,86.425261
Escanaba,ESC,45.722778,-87.093611
Gaya,GAY,24.744308,84.951175
Imphal,IMF,24.75995,93.896697
Jamshedpur,IXW,22.813211,86.168844
Jorhat,JRH,26.731528,94.175536
Kailashahar,IXH,24.308192,92.007156
Silchar,IXS,24.912928,92.978742
Lilabari,IXI,27.295494,94.09765
Mohanbari,MOH,27.483853,95.016922
Patina,PAT,25.591317,85.087992
Ranchi,IXR,23.31425,85.321675
Rourkela,RRK,22.25665,84.814567
Vishakhapatnam,VTZ,17.721167,83.224483
Cox's Bazar,CXB,21.452194,91.963889
Chittagong,CGP,22.249611,91.813286
Ishurdi,IRD,24.1525,89.049446
Jessore,JSR,23.1838,89.160833
Rajshahi,RJH,24.437219,88.616511
Saidpur,SPD,25.759228,88.908869
Sylhet Osmani,ZYL,24.963242,91.866783
Dhaka,DAC,23.843333,90.397781
Hong Kong,HKG,22.308919,113.914603
Agra,AGR,27.155831,77.960892
Allahabad,IXD,25.440064,81.733872
Amritsar,ATQ,31.709594,74.797264
Varanasi,VNS,25.452358,82.859342
Kulu,KUU,31.876706,77.154367
Chandigarh,IXC,30.673469,76.788542
Dehra Dun,DED,30.189689,78.180256
Delhi,DEL,28.5665,77.103088
Gwalior,GWL,26.293336,78.227753
Jodhpur,JDH,26.251092,73.048869
